id,disbursement_id,state,provider_name,provider_id,selection_reason,provider_error_category,created_at,last_updated_at,eta,max_eta,error,provider_error,receipt_number,psp_account_id,_cdc_operation,_cdc_lsn,_cdc_loaded_at
f6b2e778-fe50-8d4d-293a-60beb7f330ad,3734a78d-e268-2c9f-3b48-2d28b7ed2c13,FAILED,CELLULANT,P625986,PREDEFINED,INVALID_ACCOUNT,2026-09-01 03:29:46,2026-09-02 07:16:26,2026-09-01 03:39:46,2026-09-02 03:29:46,provider declined,ERR_42,,4a74982e-56ca-0fb3-2196-2a11c90cd1d3,INSERT,2462,2026-09-07 11:37:00
7fb8b6c6-1650-9f14-e527-8ea2c80cd031,ded64d2a-c42d-5f03-2482-e8d103d33907,WAITING_ON_PROVIDER,TERRAPAY,P198685,PROBING,INVALID_ACCOUNT,2026-08-31 01:59:15,2026-08-31 02:04:15,2026-08-31 02:09:15,2026-09-01 01:59:15,provider declined,ERR_42,,295642c6-4bac-fa4a-ef1e-4acf2b729d66,INSERT,2463,2026-09-07 11:58:00
919883f9-f8c0-1007-1fbc-4004f098aa1f,e06ca678-c35d-8f64-418a-f089fa7de961,COMPLETED,TERRAPAY,P611976,PRIORITY_ORDER,,2026-08-10 15:42:44,2026-08-10 15:44:14,2026-08-10 15:52:44,2026-08-11 15:42:44,,,R7098050,68b666d6-66a3-f3db-4960-42b0dbe7a333,INSERT,2464,2026-09-07 11:30:00
1af4cf72-da62-2059-2791-63f402088c91,bdb4f711-0e9b-65bb-a4d4-7431fa38f5a0,COMPLETED,THUNES,P404779,PROBING,,2026-08-18 09:05:23,2026-08-18 10:05:23,2026-08-18 09:15:23,2026-08-19 09:05:23,,,R3654252,12aebb0e-da94-8cdf-6637-3dc791f448bb,INSERT,2465,2026-09-07 11:53:00
7c7dd490-9ab7-f449-ff16-937657a911b3,3310880a-6ee0-95d5-c4a9-d8ac659e2deb,WAITING_ON_PROVIDER,TERRAPAY,P322964,PROBING,INSUFFICIENT_FUNDS,2026-07-29 00:56:50,2026-07-29 01:01:50,2026-07-29 01:06:50,2026-07-30 00:56:50,provider declined,ERR_42,,8b8a7166-09cc-df05-745f-44334743968f,INSERT,2466,2026-09-07 11:56:00
2448ef43-1566-3d1a-2d15-420ba2bc6715,05df9333-de36-992f-3624-65c10dd8063b,WAITING_ON_PROVIDER,CELLULANT,P172623,PREDEFINED,INVALID_ACCOUNT,2026-08-03 20:43:08,2026-08-03 20:48:08,2026-08-03 20:53:08,2026-08-04 20:43:08,provider declined,ERR_42,,b6532dba-dfaf-c6cf-4c5f-ccfb14eae37c,INSERT,2467,2026-09-07 11:45:00
b05731fd-8916-f0b7-79ba-547e7b4bcaf8,4c01f701-c0d0-2553-f69f-239b578e911f,COMPLETED,THUNES,P921934,SMART_ROUTING,,2026-08-26 00:12:02,2026-08-26 00:52:02,2026-08-26 00:22:02,2026-08-27 00:12:02,,,R8328019,92004957-b161-fd16-e9a0-02a45acd1e90,INSERT,2468,2026-09-07 11:54:00
ef0ec9cb-756a-ae2d-e581-18d126879443,bbfecb11-f060-46a1-d2d1-2566fc829c09,FAILED,TERRAPAY,P254650,PROBING,INVALID_ACCOUNT,2026-08-03 03:20:50,2026-08-03 03:21:05,2026-08-03 03:30:50,2026-08-04 03:20:50,provider declined,ERR_42,,ac87ae14-f850-5ae9-cac1-9d2e1d15571c,INSERT,2469,2026-09-07 11:31:00
00f0f7fe-b8e7-bcf5-854c-0d1f43470982,bbfecb11-f060-46a1-d2d1-2566fc829c09,FAILED,CELLULANT,P572445,SMART_ROUTING,PROVIDER_TIMEOUT,2026-08-03 03:21:15,2026-08-03 04:01:15,2026-08-03 03:31:15,2026-08-04 03:21:15,provider declined,ERR_42,,94108438-f82e-5e1b-a390-0655730733d5,INSERT,2470,2026-09-07 11:52:00
1fef4fb0-de25-65fe-d1ad-5c228088a7de,5d21a235-d053-d7f4-5ec9-1fdc03add1a4,WAITING_ON_PROVIDER,THUNES,P833287,PROBING,PROVIDER_TIMEOUT,2026-08-02 14:38:40,2026-08-02 14:43:40,2026-08-02 14:48:40,2026-08-03 14:38:40,provider declined,ERR_42,,690f1c3c-69ff-6cc0-74bc-405cffc19ef6,INSERT,2471,2026-09-07 11:37:00
6fff95cc-ae26-f348-b044-db1ba8dbe9a1,8af2820e-29a3-e5f6-984a-d4638d814215,COMPLETED,TERRAPAY,P764909,PREDEFINED,,2026-08-18 21:32:43,2026-08-22 08:52:43,2026-08-18 21:42:43,2026-08-19 21:32:43,,,R2664720,d655005d-ce52-1176-166e-46aefed01fca,INSERT,2472,2026-09-07 11:49:00
e8724434-69b6-175e-76c5-3d2be9fdd358,32103c49-1d4f-f1c8-618e-72a78d34dd83,FAILED,CELLULANT,P960270,PROBING,INSUFFICIENT_FUNDS,2026-09-01 14:54:56,2026-09-02 18:41:36,2026-09-01 15:04:56,2026-09-02 14:54:56,provider declined,ERR_42,,3953e8bb-c83e-0032-5fe8-a7f4f08aba21,INSERT,2473,2026-09-07 11:57:00
a89f5f9d-e12d-ef58-4482-0852489a4ca4,32103c49-1d4f-f1c8-618e-72a78d34dd83,FAILED,TERRAPAY,P377347,PREDEFINED,INVALID_ACCOUNT,2026-09-02 18:41:46,2026-09-02 19:41:46,2026-09-02 18:51:46,2026-09-03 18:41:46,provider declined,ERR_42,,e672abf5-0110-783e-3dd6-831bac5d7133,INSERT,2474,2026-09-07 11:37:00
ee93a4d0-cd24-120c-0d34-6977d41bd8bf,64305373-f936-a968-8e44-f2f83de8a4cd,COMPLETED,THUNES,P705923,PROBING,,2026-07-25 18:35:17,2026-07-25 19:15:17,2026-07-25 18:45:17,2026-07-26 18:35:17,,,R3162087,fa33fa98-63f2-0557-a2e2-d1caf07bf9bb,INSERT,2475,2026-09-07 11:53:00
02f4298f-6ffa-d356-0690-5ba517e03df5,8d8b3728-d65b-c676-429e-70e0eaaa94c8,FAILED,TERRAPAY,P759443,SMART_ROUTING,INSUFFICIENT_FUNDS,2026-08-18 14:40:47,2026-08-18 14:41:32,2026-08-18 14:50:47,2026-08-19 14:40:47,provider declined,ERR_42,,ebac12ef-8b2e-1eb3-b523-b1f39e3bc735,INSERT,2476,2026-09-07 11:44:00
be09f835-0679-65ab-61e5-48ca926114b7,8d8b3728-d65b-c676-429e-70e0eaaa94c8,COMPLETED,THUNES,P869832,SMART_ROUTING,,2026-08-18 14:41:42,2026-08-18 14:42:27,2026-08-18 14:51:42,2026-08-19 14:41:42,,,R8611927,5badd755-c710-1f3d-a1aa-19f0a26c2d5a,INSERT,2477,2026-09-07 11:53:00
6b7f0864-aff5-4774-35d5-f4e513893a70,059ef8d8-cba2-0d38-7db4-990d19c59f2d,COMPLETED,TERRAPAY,P493482,PREDEFINED,,2026-08-22 10:16:32,2026-08-23 10:16:32,2026-08-22 10:26:32,2026-08-23 10:16:32,,,R8564486,4c7b34e2-2e07-cb63-293e-16b3cefd1224,INSERT,2478,2026-09-07 11:41:00
4480d02d-2067-902b-f099-e2b6b10ccf77,53d9a4dd-078d-27e5-378a-8ba6e608d6d3,COMPLETED,THUNES,P386960,PROBING,,2026-08-29 12:08:51,2026-08-30 12:08:52,2026-08-29 12:18:51,2026-08-30 12:08:51,,,R4342651,b544f70c-593a-cb51-178b-55e7f406d6e0,INSERT,2479,2026-09-07 11:39:00
7ce28b5b-b8d8-f272-f429-c05d34b16488,cb0c1709-9569-f8cb-1a57-4cee64903d65,WAITING_ON_PROVIDER,CELLULANT,P554527,PROBING,INVALID_ACCOUNT,2026-09-01 18:34:31,2026-09-01 18:39:31,2026-09-01 18:44:31,2026-09-02 18:34:31,provider declined,ERR_42,,d0de4fb6-458c-6c02-bf40-964098a91187,INSERT,2480,2026-09-07 11:40:00
507ffc32-c78e-4415-2521-51f95f390d2b,3ecd2b8c-5b95-2506-2f98-1e44ca782f58,COMPLETED,THUNES,P228244,PRIORITY_ORDER,,2026-08-05 18:50:55,2026-08-05 19:15:55,2026-08-05 19:00:55,2026-08-06 18:50:55,,,R6345038,5430c8c3-b780-606a-02ca-68d5b033ee83,INSERT,2481,2026-09-07 11:59:00
92ee4820-1327-adb9-abdd-439adc233c06,472e2f3b-8f9a-fd51-1a58-fa4437abaed7,COMPLETED,CELLULANT,P777663,PROBING,,2026-09-06 03:07:15,2026-09-07 06:53:55,2026-09-06 03:17:15,2026-09-07 03:07:15,,,R8301537,32b9fc56-51f3-7a1f-d03a-9ed2515a3eea,INSERT,2482,2026-09-07 11:58:00
8ccc9cea-109f-d8ee-b5a4-720058f0dd23,1679742f-ff4c-96d6-71f2-ce8fb69f68c3,FAILED,TERRAPAY,P668507,PREDEFINED,INVALID_ACCOUNT,2026-08-06 03:16:04,2026-08-07 03:16:04,2026-08-06 03:26:04,2026-08-07 03:16:04,provider declined,ERR_42,,b5a5f8e6-b639-1f04-2852-4385d9f2dd0d,DELETE,2483,2026-09-07 11:30:00
5c8ac066-cb2f-afa3-2c91-3a7ca3404f08,1679742f-ff4c-96d6-71f2-ce8fb69f68c3,WAITING_ON_PROVIDER,CELLULANT,P633469,SMART_ROUTING,INSUFFICIENT_FUNDS,2026-08-07 03:16:14,2026-08-07 03:21:14,2026-08-07 03:26:14,2026-08-08 03:16:14,provider declined,ERR_42,,238d6f44-cac4-d0eb-3373-730efc31a597,DELETE,2484,2026-09-07 11:47:00
